Sex,Age,Fare,Pclass1,Pclass2,Pclass3,Embarked1,Embarked2,Embarked3,Master,Miss,Mr,Mrs,Officer,Royalty,Large_Family,Single,Small_Family,Survived
0,-0.8941135385029387,0.45815682832589893,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,-0.06116207573972066,-0.06369444686417203,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.1305746976366555,-0.19029170066028187,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-0.33881256332746,-0.5072680307757323,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.33881256332746,-0.5034024657743245,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.8247009166060039,-0.4986516863875941,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
1,-1.5188271355753522,-0.08060629374533174,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,-2.004715488853896,-0.24585919755552088,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
1,1.1188524965081716,0.8872345434821796,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.1305746976366555,-0.49373855327080457,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,-0.9635261603998736,-0.1410057468923307,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.1305746976366555,0.7007210321642466,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1,-0.1305746976366555,-0.05024614622427386,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.33881256332746,-0.49092055638477816,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.6329641432296277,-0.3922674719838463,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1.327090362198976,-0.14237415690282906,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
0,0.07766316805414901,-0.4756998941917345,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1,0.008250546157214175,-0.5038044845344709,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.008250546157214175,-0.17676222315535411,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0.2859010337449535,-0.3922674719838463,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0.07766316805414901,-0.13617379064057078,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,-1.3105892698845478,1.675809803769398,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1,-2.0449748095541183,-0.4789199098379073,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
1,-0.19998731953359034,-0.5087176176512603,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0.07766316805414901,-0.4932553576456286,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.6329641432296277,-0.6435291970753619,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.8247009166060039,-0.4932553576456286,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1,0.6329641432296277,-0.3922674719838463,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0.2164884118480187,0.38277831079844427,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,-0.2693999414305252,-0.49108097733233663,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.6329641432296277,-0.17676222315535411,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.3553136556418884,-0.4405870345014455,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-1.657652379369222,-0.039051469980196485,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1,0.042956857105681596,-0.4879402057686927,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.1305746976366555,-0.6435291970753619,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.4776378071213297,-0.49035618389457264,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1,0.07766316805414901,0.07168150505013514,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.910614630817367,-0.5188647257799561,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-1.3800018917814827,-0.10428287937895536,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
0,1.5353282278897806,1.1636224410828466,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,-0.19998731953359034,-0.47610191295188087,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0.5635515213326929,-0.6435291970753619,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0,-0.19998731953359034,-0.40241458011254216,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1,-1.9353028669569614,0.12354385789152472,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
1,-0.1305746976366555,-0.5092008132764363,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,-0.1305746976366555,0.4484117389573496,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-2.004715488853896,0.07168150505013514,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1,-0.1305746976366555,-0.49373855327080457,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
0,2.229454446859129,0.9026968034878112,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,-1.0329387822968084,-0.3641609488586093,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
1,-2.016515634576375,-0.2811324781933683,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1,-0.1305746976366555,-0.5038044845344709,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.4776378071213297,-0.49172459390507106,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.8247009166060039,-0.48310824951693276,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0.6329641432296277,0.9637398732075445,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1,-0.6164630509151994,-0.47610191295188087,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.1305746976366555,-0.4879402057686927,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.14707578995108386,0.4484117389573496,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,-0.1305746976366555,-0.06949279436628394,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1,-0.6858756728121342,-0.49035618389457264,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.9635261603998736,-0.4405870345014455,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0.008250546157214175,-0.04436662185713237,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1,0.32060734469342095,-0.5191063235925442,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.8941135385029387,-0.47610191295188087,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.8412020089204323,-0.4976041182722125,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.1305746976366555,0.7007210321642466,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,0.3553136556418884,-0.49092055638477816,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.1305746976366555,-0.005710971843053038,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,-0.1305746976366555,1.078661187916902,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,-1.7964776231630917,-0.039051469980196485,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
1,3.062405909622347,-0.4932553576456286,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-1.4494145136784173,-0.3488610425830367,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,-0.9635261603998736,0.11798710820200078,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
0,0.9800272527143019,-0.1410057468923307,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,-0.8247009166060039,-0.46281403325954107,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,1.0494398746112368,2.5429855300127446,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,1.4659156059928458,-0.13037544313845886,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0,-0.4082251852243949,-0.27130814474229004,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
1,-0.1305746976366555,-0.5038044845344709,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0.7717893870234974,-0.3708464435285443,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-0.6164630509151994,-0.4212592094944058,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,1.2576777403020414,-0.14237415690282906,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,-0.1305746976366555,0.7007210321642466,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1,-0.4082251852243949,-0.3922674719838463,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0.8412020089204323,-0.3922674719838463,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,-0.19998731953359034,-0.3756783997803042,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1,0.07766316805414901,0.3324447889151116,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.1305746976366555,-0.45991485950848515,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-1.7964776231630917,-0.42834672292448733,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
1,-0.2693999414305252,-0.49092055638477816,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1.1882651184051065,0.372229183909602,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,0.2164884118480187,-0.5468900720401637,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1.1882651184051065,-0.469578772012005,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.1305746976366555,-0.17966139690641003,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,-1.0329387822968084,-0.5038856613995004,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
1,-0.6858756728121342,-0.45323129762105085,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.7552882947090691,-0.49092055638477816,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.1305746976366555,-0.49092055638477816,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1.81297871547752,0.9637398732075445,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,-0.33881256332746,-0.1410057468923307,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,0.2164884118480187,-0.49092055638477816,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.5470504290182645,-0.44026425982382794,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1,-0.1305746976366555,-0.4405870345014455,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.33881256332746,-0.5072680307757323,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0.6329641432296277,-0.08060629374533174,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,-0.19998731953359034,-0.3922674719838463,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,-0.7552882947090691,-0.06369444686417203,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
0,-0.1305746976366555,-0.19029170066028187,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1,-0.2693999414305252,-0.06369444686417203,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1,0.14707578995108386,-0.49373855327080457,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
